#,0,1,12,99,2,3,7,11,8,9,10,5,4,6,101,102,103,201,202,203,301,302,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,995,996,997,998,999,994
4020,寻找千年雪参,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4024,寻找紫玉王参,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4028,寻找瑶池兰,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4032,寻找天香琼玉石,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4036,寻找天山雪蓮,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4040,寻找龙合血露,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4044,寻找九色玉菩提,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4048,寻找龙涎石乳,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4052,寻找人形何首乌,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4056,寻找墨天麻,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4060,寻找玲珑珊瑚,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4064,寻找琥珀豆蔻,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4068,寻找帝昭语茯花,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4072,寻找乌背银蟾,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4076,寻找金蚕,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4080,寻找炽羽寒蝉,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4084,寻找舍利子,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4088,寻找天蛇蜕,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4092,寻找金母蟠桃,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4096,寻找巴蟒玄胆,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,509|509|509|509|509,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4207,寻找断肠草,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4214,寻找邪窍花,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4221,寻找千年冰蚕,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4228,寻找血蟾,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4235,寻找千年青蛛,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
4242,寻找人面曼陀羅,-1&2,-1,天地异动，风云变幻之时，便是天材地宝出世之日，此地在遭受天灾之后，似乎出现了罕贵之物……,0,6,3,5,510|510|510|510|510,2,3,0&0,12,1,-1,-1,-1,10000,-1,-1,0,2325,1013,1013,1013,1013,1013,1013,1001,1015,1023,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,3,0,0
5001,門派争端,-1&3,-1,一场門派争端正在发生，似乎争端的起因与「太吾」有关……,0,7,4,3,602|602|602|602|602,2,4,0&0,3,0,-1,-1,-1,-1,-1,-1,9601,9606,1013,1013,1013,1013,1013,1013,1001,1015,1047,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,0,0
5002,門派争端,-1&3,-1,一场門派争端正在发生，似乎争端的起因与「太吾」有关……,0,7,4,3,602|602|602|602|602,2,4,0&0,3,0,-1,-1,-1,-1,-1,-1,9602,9607,1013,1013,1013,1013,1013,1013,1001,1015,1047,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,0,0
5003,門派争端,-1&3,-1,一场門派争端正在发生，似乎争端的起因与「太吾」有关……,0,7,4,3,602|602|602|602|602,2,4,0&0,3,0,-1,-1,-1,-1,-1,-1,9603,9608,1013,1013,1013,1013,1013,1013,1001,1015,1047,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,0,0
5004,門派争端,-1&3,-1,一场門派争端正在发生，似乎争端的起因与「太吾」有关……,0,7,4,3,602|602|602|602|602,2,4,0&0,3,0,-1,-1,-1,-1,-1,-1,9604,9609,1013,1013,1013,1013,1013,1013,1001,1015,1047,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,0,0
5005,門派争端,-1&3,-1,一场門派争端正在发生，似乎争端的起因与「太吾」有关……,0,7,4,3,602|602|602|602|602,2,4,0&0,3,0,-1,-1,-1,-1,-1,-1,9605,9610,1013,1013,1013,1013,1013,1013,1001,1015,1047,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,0,0
5101,比武招亲,-1&9,-1,一位没落权贵正在此地举办一场声势浩大的比武招亲，各地的名士、豪杰無不齐聚于此，或为一睹美人芳容、或摩拳擦掌只为技压群雄，抱得美人帰，只为凑热闹之人亦不在少数……,6,6,3,3,603|603|603|603|603,2,5,0&0,6,1,6|500,-1,-1,-1,-1,-1,12101,12145,1051,1051,1051,1051,1051,1051,1001,1053,1049,1059,1059,1003,1057,1057,1055,1027,0&0,0&0,0,2|3|4|5|6,0,0
5201,門派低阶小较,-1&5,-1,一场門派考较正在此地举办，門下低阶弟子無不齐聚校场，为获师长青眼而跃跃欲试……,3,3,3,3,601|601|601|601|601,2,6,0&0,3,1,-1,-1,-1,-1,-1,-1,20701,20722,1013,1013,1013,1013,1013,1013,1001,7001,1061,1005,1007,1003,1009,1011,1063,1027,0&0,0&0,0,2|3|4|5|6,0,0
5202,門派高阶小较,-1&5,-1,一场門派考较正在此地举办，門下高阶弟子無不齐聚校场，为获师长青眼而跃跃欲试……,3,3,3,3,602|602|602|602|602,2,6,0&0,3,1,-1,-1,-1,-1,-1,-1,20601,20622,1013,1013,1013,1013,1013,1013,1001,7001,1065,1005,1007,1003,1009,1011,1067,1027,0&0,0&0,0,2|3|4|5|6,0,0
5203,門派大较,-1&5,-1,門中盛事——門派大较——正在此地举办，無论是門派高层或普通弟子纷纷回到門派，各人观艺学艺、争求指点、一展身手，风采尽显……,6,6,6,6,603|603|603|603|603,2,7,0&0,6,1,-1,-1,-1,-1,-1,-1,20501,20566,1083,1083,1083,1083,1083,1083,1001,1015,1077,1081,1081,1003,1009,1011,1079,1027,0&0,0&0,0,2|3|4|5|6,0,0
5204,武林大会,-1&9,-1,十年一遇的武林大会正在轰轰烈烈地举办，各門各派的顶尖高手纷纷荟聚于此地，他们各自身怀绝艺、武功盖世，为夺得武林盟主之位而倾尽全力，谁能成为一统武林的新英雄？,8,8,8,10,601|601|602|602|603,2,8,0&0,10,1,6|1000,-1,-1,-1,-1,-1,20801,20956,1075,1075,1075,1075,1075,1075,1001,1015,1069,1073,1073,1003,1009,1011,1071,1027,0&0,0&0,0,1|2|3|4|5|6,0,0
5205,促织大赛,-1&9,-1,三年一届的促织大赛正在如火如荼地举办，各地的促织好手汇聚于此，各人以虫为戏、其乐融融，竞相争夺‘促织大将军’这一风光名号！,8,8,8,10,516|516|516|511|503,2,8,0&0,3,1,6|1000,-1,-1,-1,-1,-1,21013,21161,1091,1091,1091,1091,1091,1091,1001,1015,1085,1089,1089,1003,1009,1011,1087,1027,0&0,0&0,0,1|2|3|4|5|6,0,0
20001,剑冢“莫女衣”,10&3|9&3|4&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间莺歌燕舞，四季如春，冢上刻有“莫女衣”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,509|510|509|510|509,1,2001,0&0,-1,1,-1,-1,-1,5001,-1,-1,129,138,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20002,剑冢“伏邪鉄”,15&3|16&3|0&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间草木不生，一片萧杀，冢上刻有“伏邪鉄”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,514|513|514|513|514,1,2002,0&0,-1,1,-1,-1,-1,5001,-1,-1,130,139,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20003,剑冢“大玄凝”,3&3|14&3|19&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间冰雪遍地，奇冷無比，冢上刻有“大玄凝”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,502|509|502|509|502,1,2003,0&0,-1,1,-1,-1,-1,5001,-1,-1,131,140,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20004,剑冢“凤凰茧”,12&3|11&3|17&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间金光闪烁，灼人眼目，冢上刻有“凤凰茧”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,511|503|511|503|511,1,2004,0&0,-1,1,-1,-1,-1,5001,-1,-1,132,141,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20005,剑冢“焚神炼”,3&3|10&3|9&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间异火燎烧，似有还無，冢上刻有“焚神炼”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,501|505|501|505|501,1,2005,0&0,-1,1,-1,-1,-1,5001,-1,-1,133,142,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20006,剑冢“解龙魄”,1&3|20&3|2&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间蛟蛇盘绕，隐有龙吟，冢上刻有“解龙魄”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,516|515|516|515|516,1,2006,0&0,-1,1,-1,-1,-1,5001,-1,-1,134,143,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20007,剑冢“溶尘隐”,5&3|10&3|11&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间流光溢彩，幻化不定，冢上刻有“溶尘隐”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,512|506|512|506|512,1,2007,0&0,-1,1,-1,-1,-1,5001,-1,-1,135,144,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20008,剑冢“囚魔木”,15&3|16&3|10&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间遍生枫木，鲜红似血，冢上刻有“囚魔木”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,508|510|508|510|508,1,2008,0&0,-1,1,-1,-1,-1,5001,-1,-1,136,145,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20009,剑冢“鬼神霞”,0&3|20&3|3&3,18,古墓仙人离去后，在太吾村附近忽然出现了七座剑冢。\n此冢乃七座剑冢之一，冢间霞光万丈，难分昼夜，冢上刻有“鬼神霞”三字，似乎有什么东西将要破冢而出……,-1,-1,-1,20,505|504|505|504|505,1,2009,0&0,-1,1,-1,-1,-1,5001,-1,-1,137,146,1013,1013,1013,1013,1013,1013,1001,1015,1019,1005,1007,1003,1009,1011,1017,1027,0&0,0&0,0,2|3|4|5|6,-1,0
20010,無,0&0,0,無,0,0,0,0,513|513|505|514|514,0,0,0&0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0,0
